k,error,accuracy
6073,2204,75.55999112885341
6075,2204,75.55999112885341
6077,2203,75.57108006209803
6079,2202,75.58216899534264
6081,2201,75.59325792858726
6083,2201,75.59325792858726
6085,2201,75.59325792858726
6087,2201,75.59325792858726
6089,2201,75.59325792858726
6091,2201,75.59325792858726
6093,2200,75.6043468618319
6095,2201,75.59325792858726
6097,2201,75.59325792858726
6099,2200,75.6043468618319
6101,2201,75.59325792858726
6103,2201,75.59325792858726
6105,2201,75.59325792858726
6107,2201,75.59325792858726
6109,2200,75.6043468618319
6111,2200,75.6043468618319
6113,2200,75.6043468618319
6115,2200,75.6043468618319
6117,2200,75.6043468618319
6119,2200,75.6043468618319
6121,2200,75.6043468618319
6123,2200,75.6043468618319
6125,2200,75.6043468618319
6127,2200,75.6043468618319
6129,2199,75.61543579507651
6131,2199,75.61543579507651
6133,2200,75.6043468618319
6135,2200,75.6043468618319
6137,2200,75.6043468618319
6139,2200,75.6043468618319
6141,2200,75.6043468618319
6143,2199,75.61543579507651
6145,2198,75.62652472832113
6147,2198,75.62652472832113
6149,2199,75.61543579507651
6151,2198,75.62652472832113
6153,2199,75.61543579507651
6155,2199,75.61543579507651
6157,2199,75.61543579507651
6159,2199,75.61543579507651
6161,2199,75.61543579507651
6163,2199,75.61543579507651
6165,2199,75.61543579507651
6167,2199,75.61543579507651
6169,2199,75.61543579507651
6171,2199,75.61543579507651
6173,2199,75.61543579507651
6175,2199,75.61543579507651
6177,2199,75.61543579507651
6179,2199,75.61543579507651
6181,2199,75.61543579507651
6183,2199,75.61543579507651
6185,2198,75.62652472832113
6187,2197,75.63761366156577
6189,2197,75.63761366156577
6191,2197,75.63761366156577
6193,2197,75.63761366156577
6195,2196,75.64870259481037
6197,2196,75.64870259481037
6199,2196,75.64870259481037
6201,2196,75.64870259481037
6203,2196,75.64870259481037
6205,2196,75.64870259481037
6207,2196,75.64870259481037
6209,2196,75.64870259481037
6211,2196,75.64870259481037
6213,2196,75.64870259481037
6215,2196,75.64870259481037
6217,2197,75.63761366156577
6219,2197,75.63761366156577
6221,2197,75.63761366156577
6223,2198,75.62652472832113
6225,2198,75.62652472832113
6227,2198,75.62652472832113
6229,2198,75.62652472832113
6231,2197,75.63761366156577
6233,2198,75.62652472832113
6235,2198,75.62652472832113
6237,2197,75.63761366156577
6239,2197,75.63761366156577
6241,2197,75.63761366156577
6243,2198,75.62652472832113
6245,2197,75.63761366156577
6247,2197,75.63761366156577
6249,2197,75.63761366156577
6251,2197,75.63761366156577
6253,2198,75.62652472832113
6255,2197,75.63761366156577
6257,2196,75.64870259481037
6259,2196,75.64870259481037
6261,2197,75.63761366156577
6263,2197,75.63761366156577
6265,2196,75.64870259481037
6267,2197,75.63761366156577
6269,2197,75.63761366156577
6271,2197,75.63761366156577
6273,2196,75.64870259481037
6275,2197,75.63761366156577
6277,2197,75.63761366156577
6279,2196,75.64870259481037
6281,2196,75.64870259481037
6283,2196,75.64870259481037
6285,2196,75.64870259481037
6287,2196,75.64870259481037
6289,2196,75.64870259481037
6291,2196,75.64870259481037
6293,2196,75.64870259481037
6295,2196,75.64870259481037
6297,2195,75.659791528055
6299,2195,75.659791528055
6301,2195,75.659791528055
6303,2193,75.68196939454424
6305,2195,75.659791528055
6307,2195,75.659791528055
6309,2195,75.659791528055
6311,2192,75.69305832778886
6313,2192,75.69305832778886
6315,2192,75.69305832778886
6317,2192,75.69305832778886
6319,2192,75.69305832778886
6321,2192,75.69305832778886
6323,2192,75.69305832778886
6325,2192,75.69305832778886
6327,2192,75.69305832778886
6329,2192,75.69305832778886
6331,2192,75.69305832778886
6333,2192,75.69305832778886
6335,2192,75.69305832778886
6337,2192,75.69305832778886
6339,2192,75.69305832778886
6341,2192,75.69305832778886
6343,2194,75.67088046129963
6345,2194,75.67088046129963
6347,2194,75.67088046129963
6349,2194,75.67088046129963
6351,2193,75.68196939454424
6353,2192,75.69305832778886
6355,2192,75.69305832778886
6357,2192,75.69305832778886
6359,2192,75.69305832778886
6361,2192,75.69305832778886
6363,2192,75.69305832778886
6365,2192,75.69305832778886
6367,2192,75.69305832778886
6369,2190,75.7152361942781
6371,2190,75.7152361942781
6373,2190,75.7152361942781
6375,2190,75.7152361942781
6377,2190,75.7152361942781
6379,2190,75.7152361942781
6381,2190,75.7152361942781
6383,2190,75.7152361942781
6385,2190,75.7152361942781
6387,2190,75.7152361942781
6389,2190,75.7152361942781
6391,2190,75.7152361942781
6393,2190,75.7152361942781
6395,2189,75.72632512752273
6397,2188,75.73741406076735
6399,2189,75.72632512752273
6401,2189,75.72632512752273
6403,2189,75.72632512752273
6405,2189,75.72632512752273
6407,2189,75.72632512752273
6409,2189,75.72632512752273
6411,2188,75.73741406076735
6413,2187,75.74850299401199
6415,2186,75.7595919272566
6417,2186,75.7595919272566
6419,2186,75.7595919272566
6421,2186,75.7595919272566
6423,2186,75.7595919272566
6425,2186,75.7595919272566
6427,2186,75.7595919272566
6429,2186,75.7595919272566
6431,2186,75.7595919272566
6433,2186,75.7595919272566
6435,2186,75.7595919272566
6437,2186,75.7595919272566
6439,2186,75.7595919272566
6441,2186,75.7595919272566
6443,2186,75.7595919272566
6445,2186,75.7595919272566
6447,2186,75.7595919272566
6449,2186,75.7595919272566
6451,2186,75.7595919272566
6453,2186,75.7595919272566
6455,2186,75.7595919272566
6457,2186,75.7595919272566
6459,2186,75.7595919272566
6461,2186,75.7595919272566
6463,2186,75.7595919272566
6465,2186,75.7595919272566
6467,2186,75.7595919272566
6469,2186,75.7595919272566
6471,2185,75.77068086050122
6473,2185,75.77068086050122
6475,2185,75.77068086050122
6477,2185,75.77068086050122
6479,2185,75.77068086050122
6481,2185,75.77068086050122
6483,2185,75.77068086050122
6485,2185,75.77068086050122
6487,2185,75.77068086050122
6489,2185,75.77068086050122
6491,2185,75.77068086050122
6493,2185,75.77068086050122
6495,2185,75.77068086050122
6497,2185,75.77068086050122
6499,2185,75.77068086050122
6501,2185,75.77068086050122
6503,2185,75.77068086050122
6505,2185,75.77068086050122
6507,2185,75.77068086050122
6509,2185,75.77068086050122
6511,2185,75.77068086050122
6513,2185,75.77068086050122
6515,2185,75.77068086050122
6517,2185,75.77068086050122
6519,2185,75.77068086050122
6521,2185,75.77068086050122
6523,2184,75.78176979374585
6525,2184,75.78176979374585
6527,2184,75.78176979374585
6529,2184,75.78176979374585
6531,2184,75.78176979374585
6533,2183,75.79285872699046
6535,2183,75.79285872699046
6537,2183,75.79285872699046
6539,2183,75.79285872699046
6541,2183,75.79285872699046
6543,2183,75.79285872699046
6545,2184,75.78176979374585
6547,2184,75.78176979374585
6549,2183,75.79285872699046
6551,2183,75.79285872699046
6553,2183,75.79285872699046
6555,2183,75.79285872699046
6557,2183,75.79285872699046
6559,2183,75.79285872699046
6561,2183,75.79285872699046
6563,2183,75.79285872699046
6565,2183,75.79285872699046
6567,2183,75.79285872699046
6569,2183,75.79285872699046
6571,2183,75.79285872699046
6573,2183,75.79285872699046
6575,2183,75.79285872699046
6577,2183,75.79285872699046
6579,2183,75.79285872699046
6581,2183,75.79285872699046
6583,2183,75.79285872699046
6585,2183,75.79285872699046
6587,2183,75.79285872699046
6589,2183,75.79285872699046
6591,2183,75.79285872699046
6593,2183,75.79285872699046
6595,2183,75.79285872699046
6597,2183,75.79285872699046
6599,2182,75.80394766023508
6601,2183,75.79285872699046
6603,2183,75.79285872699046
6605,2182,75.80394766023508
6607,2182,75.80394766023508
6609,2182,75.80394766023508
6611,2183,75.79285872699046
6613,2183,75.79285872699046
6615,2183,75.79285872699046
6617,2183,75.79285872699046
6619,2183,75.79285872699046
6621,2183,75.79285872699046
6623,2182,75.80394766023508
6625,2183,75.79285872699046
6627,2183,75.79285872699046
6629,2184,75.78176979374585
6631,2184,75.78176979374585
6633,2184,75.78176979374585
6635,2184,75.78176979374585
6637,2184,75.78176979374585
6639,2184,75.78176979374585
6641,2184,75.78176979374585
6643,2184,75.78176979374585
6645,2184,75.78176979374585
6647,2184,75.78176979374585
6649,2184,75.78176979374585
6651,2184,75.78176979374585
6653,2184,75.78176979374585
6655,2184,75.78176979374585
6657,2183,75.79285872699046
6659,2183,75.79285872699046
6661,2183,75.79285872699046
6663,2183,75.79285872699046
6665,2183,75.79285872699046
6667,2183,75.79285872699046
6669,2183,75.79285872699046
6671,2183,75.79285872699046
6673,2182,75.80394766023508
6675,2182,75.80394766023508
6677,2182,75.80394766023508
6679,2182,75.80394766023508
6681,2182,75.80394766023508
6683,2182,75.80394766023508
6685,2182,75.80394766023508
6687,2182,75.80394766023508
6689,2183,75.79285872699046
6691,2183,75.79285872699046
6693,2183,75.79285872699046
6695,2184,75.78176979374585
6697,2184,75.78176979374585
6699,2184,75.78176979374585
6701,2184,75.78176979374585
6703,2184,75.78176979374585
6705,2184,75.78176979374585
6707,2183,75.79285872699046
6709,2182,75.80394766023508
6711,2184,75.78176979374585
6713,2183,75.79285872699046
6715,2182,75.80394766023508
6717,2181,75.81503659347972
6719,2181,75.81503659347972
6721,2180,75.82612552672433
6723,2180,75.82612552672433
6725,2180,75.82612552672433
6727,2181,75.81503659347972
6729,2182,75.80394766023508
6731,2181,75.81503659347972
6733,2182,75.80394766023508
6735,2182,75.80394766023508
6737,2182,75.80394766023508
6739,2181,75.81503659347972
6741,2181,75.81503659347972
6743,2181,75.81503659347972
6745,2181,75.81503659347972
6747,2181,75.81503659347972
6749,2181,75.81503659347972
6751,2180,75.82612552672433
6753,2180,75.82612552672433
6755,2180,75.82612552672433
6757,2180,75.82612552672433
6759,2180,75.82612552672433
6761,2180,75.82612552672433
6763,2180,75.82612552672433
6765,2180,75.82612552672433
6767,2180,75.82612552672433
6769,2180,75.82612552672433
6771,2180,75.82612552672433
6773,2180,75.82612552672433
6775,2180,75.82612552672433
6777,2180,75.82612552672433
6779,2180,75.82612552672433
6781,2180,75.82612552672433
6783,2180,75.82612552672433
6785,2179,75.83721445996895
6787,2179,75.83721445996895
6789,2179,75.83721445996895
6791,2179,75.83721445996895
6793,2179,75.83721445996895
6795,2179,75.83721445996895
6797,2179,75.83721445996895
6799,2179,75.83721445996895
6801,2179,75.83721445996895
6803,2179,75.83721445996895
6805,2179,75.83721445996895
6807,2179,75.83721445996895
6809,2179,75.83721445996895
6811,2179,75.83721445996895
6813,2179,75.83721445996895
6815,2179,75.83721445996895
6817,2179,75.83721445996895
6819,2179,75.83721445996895
6821,2179,75.83721445996895
6823,2179,75.83721445996895
6825,2179,75.83721445996895
6827,2179,75.83721445996895
6829,2179,75.83721445996895
6831,2179,75.83721445996895
6833,2179,75.83721445996895
6835,2179,75.83721445996895
6837,2179,75.83721445996895
6839,2179,75.83721445996895
6841,2179,75.83721445996895
6843,2179,75.83721445996895
6845,2180,75.82612552672433
6847,2180,75.82612552672433
6849,2180,75.82612552672433
6851,2180,75.82612552672433
6853,2180,75.82612552672433
6855,2180,75.82612552672433
6857,2180,75.82612552672433
6859,2180,75.82612552672433
6861,2179,75.83721445996895
6863,2179,75.83721445996895
6865,2179,75.83721445996895
6867,2179,75.83721445996895
6869,2179,75.83721445996895
6871,2179,75.83721445996895
6873,2179,75.83721445996895
6875,2178,75.84830339321357
6877,2178,75.84830339321357
6879,2177,75.85939232645819
6881,2177,75.85939232645819
6883,2177,75.85939232645819
6885,2177,75.85939232645819
6887,2177,75.85939232645819
6889,2177,75.85939232645819
6891,2177,75.85939232645819
6893,2177,75.85939232645819
6895,2177,75.85939232645819
6897,2177,75.85939232645819
6899,2177,75.85939232645819
6901,2177,75.85939232645819
6903,2177,75.85939232645819
6905,2177,75.85939232645819
6907,2177,75.85939232645819
6909,2177,75.85939232645819
6911,2177,75.85939232645819
6913,2177,75.85939232645819
6915,2177,75.85939232645819
6917,2176,75.87048125970281
6919,2176,75.87048125970281
6921,2176,75.87048125970281
6923,2176,75.87048125970281
6925,2175,75.88157019294744
6927,2175,75.88157019294744
6929,2176,75.87048125970281
6931,2176,75.87048125970281
6933,2176,75.87048125970281
6935,2176,75.87048125970281
6937,2176,75.87048125970281
6939,2176,75.87048125970281
6941,2176,75.87048125970281
6943,2176,75.87048125970281
6945,2176,75.87048125970281
6947,2176,75.87048125970281
6949,2176,75.87048125970281
6951,2176,75.87048125970281
6953,2176,75.87048125970281
6955,2176,75.87048125970281
6957,2176,75.87048125970281
6959,2176,75.87048125970281
6961,2176,75.87048125970281
6963,2175,75.88157019294744
6965,2175,75.88157019294744
6967,2175,75.88157019294744
6969,2175,75.88157019294744
6971,2175,75.88157019294744
6973,2175,75.88157019294744
6975,2175,75.88157019294744
6977,2175,75.88157019294744
6979,2175,75.88157019294744
6981,2175,75.88157019294744
6983,2175,75.88157019294744
6985,2175,75.88157019294744
6987,2175,75.88157019294744
6989,2175,75.88157019294744
6991,2175,75.88157019294744
6993,2175,75.88157019294744
6995,2175,75.88157019294744
6997,2175,75.88157019294744
6999,2175,75.88157019294744
7001,2175,75.88157019294744
7003,2175,75.88157019294744
7005,2175,75.88157019294744
7007,2175,75.88157019294744
7009,2175,75.88157019294744
7011,2175,75.88157019294744
7013,2175,75.88157019294744
7015,2175,75.88157019294744
7017,2175,75.88157019294744
7019,2175,75.88157019294744
7021,2175,75.88157019294744
7023,2175,75.88157019294744
7025,2175,75.88157019294744
7027,2175,75.88157019294744
7029,2175,75.88157019294744
7031,2175,75.88157019294744
7033,2175,75.88157019294744
7035,2174,75.89265912619206
7037,2174,75.89265912619206
7039,2174,75.89265912619206
7041,2174,75.89265912619206
7043,2174,75.89265912619206
7045,2174,75.89265912619206
7047,2173,75.90374805943668
7049,2173,75.90374805943668
7051,2173,75.90374805943668
7053,2173,75.90374805943668
7055,2173,75.90374805943668
7057,2173,75.90374805943668
7059,2173,75.90374805943668
7061,2173,75.90374805943668
7063,2173,75.90374805943668
7065,2173,75.90374805943668
7067,2173,75.90374805943668
7069,2173,75.90374805943668
7071,2173,75.90374805943668
7073,2173,75.90374805943668
7075,2173,75.90374805943668
7077,2172,75.9148369926813
7079,2172,75.9148369926813
7081,2172,75.9148369926813
7083,2172,75.9148369926813
7085,2172,75.9148369926813
7087,2172,75.9148369926813
7089,2172,75.9148369926813
7091,2173,75.90374805943668
7093,2173,75.90374805943668
7095,2172,75.9148369926813
7097,2172,75.9148369926813
7099,2172,75.9148369926813
7101,2172,75.9148369926813
7103,2172,75.9148369926813
7105,2171,75.92592592592592
7107,2170,75.93701485917055
7109,2170,75.93701485917055
7111,2170,75.93701485917055
7113,2170,75.93701485917055
7115,2170,75.93701485917055
7117,2170,75.93701485917055
7119,2170,75.93701485917055
7121,2170,75.93701485917055
7123,2170,75.93701485917055
7125,2170,75.93701485917055
7127,2170,75.93701485917055
7129,2170,75.93701485917055
7131,2170,75.93701485917055
7133,2170,75.93701485917055
7135,2170,75.93701485917055
7137,2170,75.93701485917055
7139,2170,75.93701485917055
7141,2170,75.93701485917055
7143,2169,75.94810379241517
7145,2169,75.94810379241517
7147,2169,75.94810379241517
7149,2169,75.94810379241517
7151,2169,75.94810379241517
7153,2169,75.94810379241517
7155,2169,75.94810379241517
7157,2169,75.94810379241517
7159,2169,75.94810379241517
7161,2169,75.94810379241517
7163,2169,75.94810379241517
7165,2169,75.94810379241517
7167,2169,75.94810379241517
7169,2169,75.94810379241517
7171,2169,75.94810379241517
7173,2169,75.94810379241517
7175,2169,75.94810379241517
7177,2169,75.94810379241517
7179,2169,75.94810379241517
7181,2169,75.94810379241517
7183,2169,75.94810379241517
7185,2169,75.94810379241517
7187,2169,75.94810379241517
7189,2169,75.94810379241517
7191,2169,75.94810379241517
7193,2169,75.94810379241517
7195,2169,75.94810379241517
7197,2169,75.94810379241517
7199,2169,75.94810379241517
7201,2169,75.94810379241517
7203,2169,75.94810379241517
7205,2169,75.94810379241517
7207,2169,75.94810379241517
7209,2169,75.94810379241517
7211,2169,75.94810379241517
7213,2169,75.94810379241517
7215,2169,75.94810379241517
7217,2169,75.94810379241517
7219,2169,75.94810379241517
7221,2169,75.94810379241517
7223,2169,75.94810379241517
7225,2169,75.94810379241517
7227,2169,75.94810379241517
7229,2169,75.94810379241517
7231,2169,75.94810379241517
7233,2169,75.94810379241517
7235,2169,75.94810379241517
7237,2169,75.94810379241517
7239,2169,75.94810379241517
7241,2169,75.94810379241517
7243,2168,75.95919272565979
7245,2168,75.95919272565979
7247,2168,75.95919272565979
7249,2168,75.95919272565979
7251,2168,75.95919272565979
7253,2168,75.95919272565979
7255,2168,75.95919272565979
7257,2168,75.95919272565979
7259,2168,75.95919272565979
7261,2168,75.95919272565979
7263,2168,75.95919272565979
7265,2168,75.95919272565979
7267,2168,75.95919272565979
7269,2168,75.95919272565979
7271,2168,75.95919272565979
7273,2168,75.95919272565979
7275,2168,75.95919272565979
7277,2168,75.95919272565979
7279,2168,75.95919272565979
7281,2168,75.95919272565979
7283,2168,75.95919272565979
7285,2168,75.95919272565979
7287,2168,75.95919272565979
7289,2168,75.95919272565979
7291,2168,75.95919272565979
7293,2168,75.95919272565979
7295,2168,75.95919272565979
7297,2168,75.95919272565979
7299,2168,75.95919272565979
7301,2168,75.95919272565979
7303,2168,75.95919272565979
7305,2168,75.95919272565979
7307,2168,75.95919272565979
7309,2168,75.95919272565979
7311,2168,75.95919272565979
7313,2168,75.95919272565979
7315,2168,75.95919272565979
7317,2168,75.95919272565979
7319,2168,75.95919272565979
7321,2168,75.95919272565979
7323,2168,75.95919272565979
7325,2168,75.95919272565979
7327,2168,75.95919272565979
7329,2168,75.95919272565979
7331,2168,75.95919272565979
7333,2168,75.95919272565979
7335,2168,75.95919272565979
7337,2168,75.95919272565979
7339,2168,75.95919272565979
7341,2168,75.95919272565979
7343,2167,75.97028165890441
7345,2167,75.97028165890441
7347,2167,75.97028165890441
7349,2167,75.97028165890441
7351,2167,75.97028165890441
7353,2167,75.97028165890441
7355,2166,75.98137059214903
7357,2166,75.98137059214903
7359,2166,75.98137059214903
7361,2166,75.98137059214903
7363,2166,75.98137059214903
7365,2166,75.98137059214903
7367,2166,75.98137059214903
7369,2166,75.98137059214903
7371,2166,75.98137059214903
7373,2166,75.98137059214903
7375,2166,75.98137059214903
7377,2166,75.98137059214903
7379,2166,75.98137059214903
7381,2166,75.98137059214903
7383,2166,75.98137059214903
7385,2165,75.99245952539366
7387,2165,75.99245952539366
7389,2164,76.00354845863828
7391,2164,76.00354845863828
7393,2164,76.00354845863828
7395,2164,76.00354845863828
7397,2164,76.00354845863828
7399,2164,76.00354845863828
7401,2164,76.00354845863828
7403,2164,76.00354845863828
7405,2164,76.00354845863828
7407,2164,76.00354845863828
7409,2164,76.00354845863828
7411,2165,75.99245952539366
7413,2165,75.99245952539366
7415,2165,75.99245952539366
7417,2165,75.99245952539366
7419,2165,75.99245952539366
7421,2165,75.99245952539366
7423,2164,76.00354845863828
7425,2165,75.99245952539366
7427,2164,76.00354845863828
7429,2164,76.00354845863828
7431,2165,75.99245952539366
7433,2164,76.00354845863828
7435,2164,76.00354845863828
7437,2165,75.99245952539366
7439,2165,75.99245952539366
7441,2165,75.99245952539366
7443,2165,75.99245952539366
7445,2165,75.99245952539366
7447,2165,75.99245952539366
7449,2165,75.99245952539366
7451,2165,75.99245952539366
7453,2165,75.99245952539366
7455,2165,75.99245952539366
7457,2165,75.99245952539366
7459,2165,75.99245952539366
7461,2165,75.99245952539366
7463,2165,75.99245952539366
7465,2164,76.00354845863828
7467,2163,76.0146373918829
7469,2163,76.0146373918829
7471,2163,76.0146373918829
7473,2163,76.0146373918829
7475,2163,76.0146373918829
7477,2164,76.00354845863828
7479,2164,76.00354845863828
7481,2164,76.00354845863828
7483,2164,76.00354845863828
7485,2164,76.00354845863828
7487,2164,76.00354845863828
7489,2164,76.00354845863828
7491,2164,76.00354845863828
7493,2164,76.00354845863828
7495,2164,76.00354845863828
7497,2164,76.00354845863828
7499,2164,76.00354845863828
7501,2164,76.00354845863828
7503,2164,76.00354845863828
7505,2164,76.00354845863828
7507,2164,76.00354845863828
7509,2164,76.00354845863828
7511,2164,76.00354845863828
7513,2164,76.00354845863828
7515,2163,76.0146373918829
7517,2163,76.0146373918829
7519,2163,76.0146373918829
7521,2163,76.0146373918829
7523,2163,76.0146373918829
7525,2163,76.0146373918829
7527,2162,76.02572632512752
7529,2162,76.02572632512752
7531,2161,76.03681525837214
7533,2161,76.03681525837214
7535,2159,76.05899312486139
7537,2159,76.05899312486139
7539,2159,76.05899312486139
7541,2160,76.04790419161677
7543,2160,76.04790419161677
7545,2160,76.04790419161677
7547,2160,76.04790419161677
7549,2159,76.05899312486139
7551,2159,76.05899312486139
7553,2159,76.05899312486139
7555,2159,76.05899312486139
7557,2159,76.05899312486139
7559,2159,76.05899312486139
7561,2158,76.07008205810601
7563,2158,76.07008205810601
7565,2158,76.07008205810601
7567,2159,76.05899312486139
7569,2159,76.05899312486139
7571,2158,76.07008205810601
7573,2158,76.07008205810601
7575,2158,76.07008205810601
7577,2158,76.07008205810601
7579,2158,76.07008205810601
7581,2157,76.08117099135063
7583,2157,76.08117099135063
7585,2157,76.08117099135063
7587,2157,76.08117099135063
7589,2157,76.08117099135063
7591,2157,76.08117099135063
7593,2157,76.08117099135063
7595,2157,76.08117099135063
7597,2156,76.09225992459525
7599,2156,76.09225992459525
7601,2156,76.09225992459525
7603,2156,76.09225992459525
7605,2155,76.10334885783988
7607,2155,76.10334885783988
7609,2155,76.10334885783988
7611,2155,76.10334885783988
7613,2155,76.10334885783988
7615,2155,76.10334885783988
7617,2155,76.10334885783988
7619,2154,76.1144377910845
7621,2154,76.1144377910845
7623,2154,76.1144377910845
7625,2154,76.1144377910845
7627,2154,76.1144377910845
7629,2154,76.1144377910845
7631,2154,76.1144377910845
7633,2154,76.1144377910845
7635,2154,76.1144377910845
7637,2154,76.1144377910845
7639,2154,76.1144377910845
7641,2154,76.1144377910845
7643,2154,76.1144377910845
7645,2154,76.1144377910845
7647,2154,76.1144377910845
7649,2154,76.1144377910845
7651,2154,76.1144377910845
7653,2154,76.1144377910845
7655,2154,76.1144377910845
7657,2154,76.1144377910845
7659,2154,76.1144377910845
7661,2154,76.1144377910845
7663,2154,76.1144377910845
7665,2154,76.1144377910845
7667,2154,76.1144377910845
7669,2154,76.1144377910845
7671,2154,76.1144377910845
7673,2154,76.1144377910845
7675,2154,76.1144377910845
7677,2154,76.1144377910845
7679,2154,76.1144377910845
7681,2154,76.1144377910845
7683,2154,76.1144377910845
7685,2154,76.1144377910845
7687,2154,76.1144377910845
7689,2154,76.1144377910845
7691,2154,76.1144377910845
7693,2154,76.1144377910845
7695,2154,76.1144377910845
7697,2154,76.1144377910845
7699,2154,76.1144377910845
7701,2154,76.1144377910845
7703,2154,76.1144377910845
7705,2154,76.1144377910845
7707,2154,76.1144377910845
7709,2154,76.1144377910845
7711,2154,76.1144377910845
7713,2154,76.1144377910845
7715,2154,76.1144377910845
7717,2155,76.10334885783988
7719,2155,76.10334885783988
7721,2155,76.10334885783988
7723,2155,76.10334885783988
7725,2155,76.10334885783988
7727,2155,76.10334885783988
7729,2155,76.10334885783988
7731,2155,76.10334885783988
7733,2154,76.1144377910845
7735,2154,76.1144377910845
7737,2154,76.1144377910845
7739,2153,76.12552672432912
7741,2153,76.12552672432912
7743,2154,76.1144377910845
7745,2153,76.12552672432912
7747,2154,76.1144377910845
7749,2154,76.1144377910845
7751,2154,76.1144377910845
7753,2153,76.12552672432912
7755,2153,76.12552672432912
7757,2153,76.12552672432912
7759,2153,76.12552672432912
7761,2153,76.12552672432912
7763,2153,76.12552672432912
7765,2153,76.12552672432912
7767,2153,76.12552672432912
7769,2153,76.12552672432912
7771,2153,76.12552672432912
7773,2153,76.12552672432912
7775,2153,76.12552672432912
7777,2153,76.12552672432912
7779,2153,76.12552672432912
7781,2153,76.12552672432912
7783,2153,76.12552672432912
7785,2153,76.12552672432912
7787,2153,76.12552672432912
7789,2153,76.12552672432912
7791,2153,76.12552672432912
7793,2153,76.12552672432912
7795,2153,76.12552672432912
7797,2153,76.12552672432912
7799,2153,76.12552672432912
7801,2153,76.12552672432912
7803,2153,76.12552672432912
7805,2153,76.12552672432912
7807,2151,76.14770459081836
7809,2150,76.15879352406299
7811,2150,76.15879352406299
7813,2150,76.15879352406299
7815,2150,76.15879352406299
7817,2149,76.16988245730761
7819,2149,76.16988245730761
7821,2149,76.16988245730761
7823,2149,76.16988245730761
7825,2149,76.16988245730761
7827,2149,76.16988245730761
7829,2149,76.16988245730761
7831,2149,76.16988245730761
7833,2149,76.16988245730761
7835,2149,76.16988245730761
7837,2149,76.16988245730761
7839,2149,76.16988245730761
7841,2149,76.16988245730761
7843,2149,76.16988245730761
7845,2149,76.16988245730761
7847,2149,76.16988245730761
7849,2149,76.16988245730761
7851,2149,76.16988245730761
7853,2149,76.16988245730761
7855,2149,76.16988245730761
7857,2149,76.16988245730761
7859,2149,76.16988245730761
7861,2149,76.16988245730761
7863,2149,76.16988245730761
7865,2149,76.16988245730761
7867,2149,76.16988245730761
7869,2149,76.16988245730761
7871,2149,76.16988245730761
7873,2149,76.16988245730761
7875,2149,76.16988245730761
7877,2149,76.16988245730761
7879,2149,76.16988245730761
7881,2149,76.16988245730761
7883,2149,76.16988245730761
7885,2149,76.16988245730761
7887,2149,76.16988245730761
7889,2149,76.16988245730761
7891,2149,76.16988245730761
7893,2149,76.16988245730761
7895,2149,76.16988245730761
7897,2150,76.15879352406299
7899,2149,76.16988245730761
7901,2149,76.16988245730761
7903,2149,76.16988245730761
7905,2150,76.15879352406299
7907,2150,76.15879352406299
7909,2149,76.16988245730761
7911,2149,76.16988245730761
7913,2148,76.18097139055223
7915,2148,76.18097139055223
7917,2149,76.16988245730761
7919,2149,76.16988245730761
7921,2149,76.16988245730761
7923,2149,76.16988245730761
7925,2149,76.16988245730761
7927,2149,76.16988245730761
7929,2149,76.16988245730761
7931,2149,76.16988245730761
7933,2149,76.16988245730761
7935,2149,76.16988245730761
7937,2149,76.16988245730761
7939,2149,76.16988245730761
7941,2149,76.16988245730761
7943,2149,76.16988245730761
7945,2149,76.16988245730761
7947,2149,76.16988245730761
7949,2149,76.16988245730761
7951,2149,76.16988245730761
7953,2149,76.16988245730761
7955,2149,76.16988245730761
7957,2149,76.16988245730761
7959,2149,76.16988245730761
7961,2149,76.16988245730761
7963,2149,76.16988245730761
7965,2149,76.16988245730761
7967,2149,76.16988245730761
7969,2149,76.16988245730761
7971,2149,76.16988245730761
7973,2149,76.16988245730761
7975,2149,76.16988245730761
7977,2149,76.16988245730761
7979,2149,76.16988245730761
7981,2149,76.16988245730761
7983,2149,76.16988245730761
7985,2149,76.16988245730761
7987,2149,76.16988245730761
7989,2149,76.16988245730761
7991,2149,76.16988245730761
7993,2149,76.16988245730761
7995,2149,76.16988245730761
7997,2149,76.16988245730761
7999,2149,76.16988245730761
8001,2149,76.16988245730761
8003,2149,76.16988245730761
8005,2149,76.16988245730761
8007,2149,76.16988245730761
8009,2149,76.16988245730761
8011,2149,76.16988245730761
8013,2149,76.16988245730761
8015,2149,76.16988245730761
8017,2149,76.16988245730761
8019,2149,76.16988245730761
8021,2149,76.16988245730761
8023,2149,76.16988245730761
8025,2149,76.16988245730761
8027,2149,76.16988245730761
8029,2149,76.16988245730761
8031,2149,76.16988245730761
8033,2149,76.16988245730761
8035,2148,76.18097139055223
8037,2148,76.18097139055223
8039,2148,76.18097139055223
8041,2148,76.18097139055223
8043,2148,76.18097139055223
8045,2147,76.19206032379685
8047,2147,76.19206032379685
8049,2147,76.19206032379685
8051,2147,76.19206032379685
8053,2147,76.19206032379685
8055,2147,76.19206032379685
8057,2147,76.19206032379685
8059,2147,76.19206032379685
8061,2146,76.20314925704147
8063,2146,76.20314925704147
8065,2146,76.20314925704147
8067,2146,76.20314925704147
8069,2146,76.20314925704147
